chr	start	end	chromatin	G2.count	Ychrom
X_1	9984106	10073744	Euchromatin	0	other
X_1	10073745	10163384	Euchromatin	0	other
X_1	10163385	10253023	Euchromatin	1	other
X_1	10253024	10342662	Euchromatin	0	other
X_1	10342663	10432301	Euchromatin	0	other
X_1	10432302	10521940	Euchromatin	0	other
X_1	10521941	10611579	Euchromatin	0	other
X_1	10611580	10701218	Euchromatin	0	other
X_1	10701219	10790858	Euchromatin	0	other
X_1	10790859	10880497	Euchromatin	0	other
X_1	10880498	10970136	Euchromatin	0	other
X_1	10970137	11059775	Euchromatin	0	other
X_1	11059776	11149414	Euchromatin	0	other
X_1	11149415	11239053	Euchromatin	0	other
X_1	11239054	11328693	Euchromatin	0	other
X_1	11328694	11418332	Euchromatin	0	other
X_1	11418333	11507971	Euchromatin	0	other
X_1	11507972	11597610	Euchromatin	0	other
X_1	11597611	11687249	Euchromatin	0	other
X_1	11687250	11776888	Euchromatin	0	other
X_1	11776889	11866527	Euchromatin	0	other
X_1	11866528	11956167	Euchromatin	0	other
X_1	11956168	12045806	Euchromatin	0	other
X_1	12045807	12135445	Euchromatin	0	other
X_1	12135446	12225084	Euchromatin	0	other
X_1	12225085	12314723	Euchromatin	1	other
X_1	12314724	12404362	Euchromatin	0	other
X_1	12404363	12494002	Euchromatin	0	other
X_1	12494003	12583641	Euchromatin	0	other
X_1	12583642	12673280	Euchromatin	0	other
X_1	12673281	12762919	Euchromatin	0	other
X_1	12762920	12852558	Euchromatin	0	other
X_1	12852559	12942197	Euchromatin	0	other
X_1	12942198	13031836	Euchromatin	0	other
X_1	13031837	13121476	Euchromatin	0	other
X_1	13121477	13211115	Euchromatin	1	other
X_1	13211116	13300754	Euchromatin	0	other
X_1	13300755	13390393	Euchromatin	0	other
X_1	13390394	13480032	Euchromatin	0	other
X_1	13480033	13569671	Euchromatin	0	other
X_1	13569672	13659310	Euchromatin	0	other
X_1	13659311	13748950	Euchromatin	0	other
X_1	13748951	13838589	Euchromatin	0	other
X_1	13838590	13928228	Euchromatin	0	other
X_1	13928229	14017867	Euchromatin	0	other
X_1	14017868	14107506	Euchromatin	0	other
X_1	14107507	14197145	Euchromatin	0	other
X_1	14197146	14286785	Euchromatin	0	other
X_1	14286786	14376424	Euchromatin	0	other
X_1	14376425	14466063	Euchromatin	0	other
X_1	14466064	14555702	Euchromatin	1	other
X_1	14555703	14645341	Euchromatin	0	other
X_1	14645342	14734980	Euchromatin	0	other
X_1	14734981	14824619	Euchromatin	0	other
X_1	14824620	14914259	Euchromatin	1	other
X_1	14914260	15003898	Euchromatin	0	other
X_1	15003899	15093537	Euchromatin	0	other
X_1	15093538	15183176	Euchromatin	0	other
X_1	15183177	15272815	Euchromatin	0	other
X_1	15272816	15362454	Euchromatin	0	other
X_1	15362455	15452094	Euchromatin	0	other
X_1	15452095	15541733	Euchromatin	0	other
X_1	15541734	15631372	Euchromatin	0	other
X_1	15631373	15721011	Euchromatin	0	other
X_1	15721012	15810650	Euchromatin	0	other
X_1	15810651	15900289	Euchromatin	0	other
X_1	15900290	15989928	Euchromatin	0	other
X_1	15989929	16079568	Euchromatin	0	other
X_1	16079569	16169207	Euchromatin	0	other
X_1	16169208	16258846	Euchromatin	0	other
X_1	16258847	16348485	Euchromatin	0	other
X_1	16348486	16438124	Euchromatin	0	other
X_1	16438125	16527763	Euchromatin	0	other
X_1	16527764	16617403	Euchromatin	0	other
X_1	16617404	16707042	Euchromatin	0	other
X_1	16707043	16796681	Euchromatin	0	other
X_1	16796682	16886320	Euchromatin	1	other
X_1	16886321	16975959	Euchromatin	0	other
X_1	16975960	17065598	Euchromatin	0	other
X_1	17065599	17155237	Euchromatin	0	other
X_1	17155238	17244877	Euchromatin	0	other
X_1	17244878	17334516	Euchromatin	0	other
X_1	17334517	17424155	Euchromatin	0	other
X_1	17424156	17513794	Euchromatin	0	other
X_1	17513795	17603433	Euchromatin	0	other
X_1	17603434	17693072	Euchromatin	0	other
X_1	17693073	17782711	Euchromatin	0	other
X_1	17782712	17872351	Euchromatin	0	other
X_1	17872352	17961990	Euchromatin	0	other
X_1	17961991	18051629	Euchromatin	0	other
X_1	18051630	18141268	Euchromatin	0	other
X_1	18141269	18230907	Euchromatin	0	other
X_1	18230908	18320546	Euchromatin	0	other
X_1	18320547	18410186	Euchromatin	1	other
X_1	18410187	18499825	Euchromatin	0	other
X_1	18499826	18589464	Euchromatin	0	other
X_1	18589465	18679103	Euchromatin	0	other
X_1	18679104	18768742	Euchromatin	0	other
X_1	18768743	18858381	Euchromatin	0	other
X_1	18858382	18948020	Euchromatin	0	other
X_1	18948021	19037660	Euchromatin	0	other
X_1	19037661	19127299	Euchromatin	0	other
X_1	19127300	19216938	Euchromatin	0	other
X_1	19216939	19306577	Euchromatin	0	other
X_1	19306578	19396216	Euchromatin	0	other
X_1	19396217	19485855	Euchromatin	0	other
X_1	19485856	19575495	Euchromatin	0	other
X_1	19575496	19665134	Euchromatin	0	other
X_1	19665135	19754773	Euchromatin	0	other
X_1	19754774	19844412	Euchromatin	0	other
X_1	19844413	19934051	Euchromatin	0	other
X_1	19934052	20023690	Euchromatin	0	other
X_1	20023691	20113329	Euchromatin	1	other
X_1	20113330	20202969	Euchromatin	0	other
X_1	20202970	20292608	Euchromatin	0	other
X_1	20292609	20382247	Euchromatin	1	other
X_1	20382248	20471886	Euchromatin	0	other
X_1	20471887	20561525	Euchromatin	0	other
X_1	20561526	20651164	Euchromatin	0	other
X_1	20651165	20740804	Euchromatin	0	other
X_1	20740805	20830443	Euchromatin	0	other
X_1	20830444	20920082	Euchromatin	0	other
X_1	20920083	21009721	Euchromatin	0	other
X_1	21009722	21099360	Euchromatin	0	other
X_1	21099361	21188999	Euchromatin	0	other
X_1	21189000	21278638	Euchromatin	0	other
X_1	21278639	21368278	Euchromatin	0	other
X_1	21368279	21457917	Euchromatin	0	other
X_1	21457918	21547556	Euchromatin	0	other
X_1	21547557	21637195	Euchromatin	0	other
X_1	21637196	21726834	Euchromatin	0	other
X_1	21726835	21816473	Euchromatin	0	other
X_1	21816474	21906113	Euchromatin	0	other
X_2	0	88299	Euchromatin	0	other
X_2	88300	176600	Euchromatin	0	other
X_2	176601	264901	Euchromatin	0	other
X_2	264902	353202	Euchromatin	0	other
X_3	0	20518	Euchromatin	0	other
X_7	0	85007	Euchromatin	0	other
X_7	85008	170015	Euchromatin	0	other
X_7	170016	255023	Euchromatin	0	other
X_7	255024	340031	Euchromatin	0	other
2L_1	0	35000	Heterochromatin	0	other
2L_2	1561069	1641150	Heterochromatin	0	other
2L_2	1641151	1721232	Heterochromatin	1	other
2L_2	1721233	1801315	Heterochromatin	0	other
2L_2	1801316	1881397	Heterochromatin	0	other
2L_2	1881398	1961479	Heterochromatin	0	other
2L_2	1961480	2041562	Heterochromatin	0	other
2R_16	0	87209	Heterochromatin	0	other
2R_16	87210	174420	Heterochromatin	0	other
2R_16	174421	261631	Heterochromatin	1	other
2R_16	261632	348842	Heterochromatin	0	other
2R_16	348843	436053	Heterochromatin	0	other
2R_16	436054	523264	Heterochromatin	0	other
2R_16	523265	610475	Heterochromatin	0	other
2R_16	610476	697686	Heterochromatin	0	other
2R_16	697687	784897	Heterochromatin	0	other
2R_18	0	80534	Heterochromatin	0	other
2R_18	80535	161070	Heterochromatin	0	other
2R_18	161071	241606	Heterochromatin	0	other
2R_18	241607	322141	Heterochromatin	0	other
2R_18	322142	402677	Heterochromatin	0	other
2R_18	402678	483213	Heterochromatin	0	other
2R_18	483214	563748	Heterochromatin	0	other
2R_18	563749	644284	Heterochromatin	0	other
2R_18	644285	724820	Heterochromatin	1	other
2R_19	0	83378	Heterochromatin	1	other
2R_19	83379	166758	Heterochromatin	0	other
2R_19	166759	250137	Heterochromatin	0	other
2R_19	250138	333517	Heterochromatin	0	other
2R_19	333518	416897	Heterochromatin	0	other
2R_20	0	89387	Heterochromatin	0	other
2R_20	89388	178775	Heterochromatin	0	other
2R_20	178776	268163	Heterochromatin	0	other
2R_20	268164	357552	Heterochromatin	0	other
2R_20	357553	446940	Heterochromatin	0	other
2R_20	446941	536328	Heterochromatin	0	other
2R_20	536329	625717	Heterochromatin	0	other
2R_20	625718	715105	Heterochromatin	0	other
2R_20	715106	804493	Heterochromatin	0	other
2R_20	804494	893882	Heterochromatin	0	other
2R_20	893883	983270	Heterochromatin	0	other
2R_20	983271	1072658	Heterochromatin	0	other
2R_20	1072659	1162047	Heterochromatin	0	other
2R_20	1162048	1251435	Heterochromatin	0	other
2R_20	1251436	1340823	Heterochromatin	0	other
2R_20	1340824	1430212	Heterochromatin	0	other
2R_20	1430213	1519600	Heterochromatin	0	other
2R_20	1519601	1608988	Heterochromatin	0	other
2R_20	1608989	1698377	Heterochromatin	0	other
2R_20	1698378	1787765	Heterochromatin	0	other
2R_20	1787766	1877153	Heterochromatin	0	other
2R_20	1877154	1966542	Heterochromatin	0	other
2R_21	0	87206	Heterochromatin	0	other
2R_21	87207	174414	Heterochromatin	0	other
2R_21	174415	261622	Heterochromatin	0	other
2R_21	261623	348830	Heterochromatin	0	other
2R_21	348831	436038	Heterochromatin	1	other
2R_21	436039	523246	Heterochromatin	0	other
2R_21	523247	610454	Heterochromatin	0	other
2R_21	610455	697662	Heterochromatin	0	other
2R_21	697663	784870	Heterochromatin	0	other
2R_21	784871	872078	Heterochromatin	1	other
2R_21	872079	959286	Heterochromatin	0	other
2R_21	959287	1046494	Heterochromatin	0	other
2R_21	1046495	1133702	Heterochromatin	0	other
2R_21	1133703	1220910	Heterochromatin	0	other
2R_21	1220911	1308118	Heterochromatin	2	other
2R_21	1308119	1395326	Heterochromatin	0	other
2R_21	1395327	1482534	Heterochromatin	0	other
2R_21	1482535	1569742	Heterochromatin	0	other
2R_21	1569743	1656950	Heterochromatin	0	other
2R_21	21579400	21635334	Heterochromatin	0	other
2R_21	21635335	21691270	Heterochromatin	0	other
2R2_56_D1828	0	13164	Heterochromatin	0	other
3Cen_27_D1777	0	11973	Heterochromatin	0	other
3Cen_31_D1643_D1653_D1791_1	0	30458	Heterochromatin	0	other
3Cen_31_D1643_D1653_D1791_5	0	2876	Heterochromatin	0	other
3Cen_31_D1643_D1653_D1791_6	0	23938	Heterochromatin	0	other
3Cen_31_D1643_D1653_D1791_8	0	71438	Heterochromatin	0	other
3Cen_36_D1605_1	0	27124	Heterochromatin	0	other
3Cen_36_D1605_2	0	9663	Heterochromatin	0	other
3Cen_50_D1686_1	0	5642	Heterochromatin	0	other
3Cen_50_D1686_2	0	14583	Heterochromatin	0	other
3L_1	0	7000	Heterochromatin	0	other
3L_1	22946425	23033454	Heterochromatin	0	other
3L_1	23033455	23120485	Heterochromatin	0	other
3L_1	23120486	23207516	Heterochromatin	0	other
3L_1	23207517	23294546	Heterochromatin	0	other
3L_1	23294547	23381577	Heterochromatin	0	other
3L_1	23381578	23468608	Heterochromatin	0	other
3L_1	23468609	23555639	Heterochromatin	0	other
3L_1	23555640	23642669	Heterochromatin	0	other
3L_1	23642670	23729700	Heterochromatin	0	other
3L_1	23729701	23816731	Heterochromatin	0	other
3L_1	23816732	23903762	Heterochromatin	0	other
3L_1	23903763	23990792	Heterochromatin	1	other
3L_1	23990793	24077823	Heterochromatin	0	other
3L_1	24077824	24164854	Heterochromatin	0	other
3L_1	24164855	24251885	Heterochromatin	0	other
3L_1	24251886	24338915	Heterochromatin	0	other
3L_1	24338916	24425946	Heterochromatin	0	other
3L_1	24425947	24512977	Heterochromatin	0	other
3L_1	24512978	24600008	Heterochromatin	0	other
3L_10	0	88921	Heterochromatin	0	other
3L_10	88922	177843	Heterochromatin	0	other
3L_10	177844	266766	Heterochromatin	0	other
3L_10	266767	355688	Heterochromatin	0	other
3L_10	355689	444611	Heterochromatin	0	other
3L_10	444612	533533	Heterochromatin	0	other
3L_10	533534	622456	Heterochromatin	0	other
3L_10	622457	711378	Heterochromatin	0	other
3L_10	711379	800301	Heterochromatin	0	other
3L_10	800302	889223	Heterochromatin	0	other
3L_10	889224	978146	Heterochromatin	0	other
3L_10	978147	1067068	Heterochromatin	1	other
3L_10	1067069	1155991	Heterochromatin	0	other
3L_10	1155992	1244913	Heterochromatin	0	other
3L_10	1244914	1333836	Heterochromatin	0	other
3L_3	0	53137	Heterochromatin	0	other
3L_3	53138	106275	Heterochromatin	0	other
3L_4	0	85950	Heterochromatin	0	other
3L_4	85951	171901	Heterochromatin	0	other
3L_4	171902	257853	Heterochromatin	0	other
3L_4	257854	343804	Heterochromatin	0	other
3L_4	343805	429756	Heterochromatin	0	other
3L_4	429757	515707	Heterochromatin	0	other
3L_4	515708	601659	Heterochromatin	0	other
3L_4	601660	687610	Heterochromatin	0	other
3L_4	687611	773562	Heterochromatin	0	other
3L_4	773563	859513	Heterochromatin	0	other
3L_4	859514	945465	Heterochromatin	1	other
3L_4	945466	1031416	Heterochromatin	0	other
3L_4	1031417	1117368	Heterochromatin	0	other
3L_4	1117369	1203319	Heterochromatin	1	other
3L_4	1203320	1289271	Heterochromatin	0	other
3L_4	1289272	1375222	Heterochromatin	0	other
3L_4	1375223	1461174	Heterochromatin	0	other
3L_4	1461175	1547125	Heterochromatin	0	other
3L_4	1547126	1633077	Heterochromatin	0	other
3L_4	1633078	1719028	Heterochromatin	0	other
3L_4	1719029	1804979	Heterochromatin	0	other
3L_5	0	77934	Heterochromatin	0	other
3L_5	77935	155869	Heterochromatin	0	other
3L_5	155870	233804	Heterochromatin	0	other
3L_5	233805	311739	Heterochromatin	0	other
3L_5	311740	389674	Heterochromatin	0	other
3L_5	389675	467609	Heterochromatin	0	other
3L_5	467610	545545	Heterochromatin	0	other
3L_8	0	9398	Heterochromatin	0	other
3R_1	0	27264	Heterochromatin	0	other
3R_10	0	36246	Heterochromatin	0	other
3R_2	0	3452	Heterochromatin	0	other
3R_28	27961000	27994903	Heterochromatin	0	other
3R_3	0	13549	Heterochromatin	0	other
3R_4	0	2314	Heterochromatin	0	other
3R_6	0	45849	Heterochromatin	0	other
3R_8	0	16639	Heterochromatin	0	other
3R_9	0	79293	Heterochromatin	0	other
3_scaffold1	0	87767	Heterochromatin	0	other
3_scaffold1	87768	175535	Heterochromatin	0	other
3_scaffold1	175536	263304	Heterochromatin	0	other
3_scaffold1	263305	351072	Heterochromatin	0	other
3_scaffold1	351073	438841	Heterochromatin	2	other
3_scaffold1	438842	526609	Heterochromatin	0	other
3_scaffold1	526610	614378	Heterochromatin	0	other
3_scaffold1	614379	702146	Heterochromatin	0	other
3_scaffold1	702147	789914	Heterochromatin	0	other
3_scaffold1	789915	877683	Heterochromatin	0	other
3_scaffold1	877684	965451	Heterochromatin	0	other
3_scaffold1	965452	1053220	Heterochromatin	0	other
3_scaffold1	1053221	1140988	Heterochromatin	0	other
3_scaffold1	1140989	1228757	Heterochromatin	0	other
3_scaffold1	1228758	1316525	Heterochromatin	0	other
3_scaffold1	1316526	1404294	Heterochromatin	0	other
3_scaffold1	1404295	1492062	Heterochromatin	0	other
3_scaffold1	1492063	1579830	Heterochromatin	0	other
3_scaffold1	1579831	1667599	Heterochromatin	0	other
3_scaffold1	1667600	1755367	Heterochromatin	0	other
3_scaffold1	1755368	1843136	Heterochromatin	0	other
3_scaffold1	1843137	1930904	Heterochromatin	0	other
3_scaffold1	1930905	2018673	Heterochromatin	0	other
3_scaffold1	2018674	2106441	Heterochromatin	0	other
3_scaffold1	2106442	2194209	Heterochromatin	0	other
3_scaffold1	2194210	2281978	Heterochromatin	0	other
3_scaffold1	2281979	2369746	Heterochromatin	0	other
3_scaffold1	2369747	2457515	Heterochromatin	0	other
3_scaffold1	2457516	2545283	Heterochromatin	0	other
3_scaffold1	2545284	2633052	Heterochromatin	0	other
3_scaffold1	2633053	2720820	Heterochromatin	0	other
3_scaffold1	2720821	2808589	Heterochromatin	0	other
3_scaffold2	0	86753	Heterochromatin	0	other
3_scaffold2	86754	173507	Heterochromatin	0	other
3_scaffold2	173508	260261	Heterochromatin	0	other
3_scaffold2	260262	347015	Heterochromatin	0	other
3_scaffold2	347016	433770	Heterochromatin	0	other
3_scaffold2	433771	520524	Heterochromatin	0	other
3_scaffold2	520525	607278	Heterochromatin	1	other
3_scaffold2	607279	694032	Heterochromatin	0	other
3_scaffold2	694033	780786	Heterochromatin	0	other
3_scaffold2	780787	867541	Heterochromatin	0	other
3_scaffold2	867542	954295	Heterochromatin	0	other
3_scaffold2	954296	1041049	Heterochromatin	0	other
3_scaffold2	1041050	1127803	Heterochromatin	0	other
3_scaffold2	1127804	1214557	Heterochromatin	0	other
3_scaffold2	1214558	1301312	Heterochromatin	0	other
3_scaffold2	1301313	1388066	Heterochromatin	0	other
3_scaffold2	1388067	1474820	Heterochromatin	0	other
3_scaffold2	1474821	1561574	Heterochromatin	0	other
3_scaffold2	1561575	1648328	Heterochromatin	0	other
3_scaffold2	1648329	1735083	Heterochromatin	0	other
4_2	0	50000	Heterochromatin	0	other
Contig101	0	50038	Heterochromatin	0	other
Contig102	0	4967	Heterochromatin	0	other
Contig103	0	7153	Heterochromatin	0	other
Contig11	0	84663	Heterochromatin	0	other
Contig11	84664	169328	Heterochromatin	0	other
Contig11	169329	253992	Heterochromatin	0	other
Contig11	253993	338657	Heterochromatin	0	other
Contig111	0	50623	Heterochromatin	0	other
Contig112	0	52470	Heterochromatin	0	other
Contig114	0	89724	Heterochromatin	0	other
Contig117	0	40889	Heterochromatin	0	other
Contig118	0	38442	Heterochromatin	1	other
Contig120	0	49412	Heterochromatin	0	other
Contig120	49413	98825	Heterochromatin	0	other
Contig121	0	50340	Heterochromatin	0	other
Contig123	0	40807	Heterochromatin	0	other
Contig128	0	38311	Heterochromatin	0	other
Contig129	0	34040	Heterochromatin	0	other
Contig13	0	89654	Heterochromatin	0	other
Contig13	89655	179309	Heterochromatin	0	other
Contig13	179310	268964	Heterochromatin	0	other
Contig133	0	25747	Heterochromatin	0	other
Contig134	0	37526	Heterochromatin	0	other
Contig135	0	87870	Heterochromatin	0	other
Contig135	87871	175741	Heterochromatin	0	other
Contig135	175742	263612	Heterochromatin	0	other
Contig135	263613	351483	Heterochromatin	0	other
Contig135	351484	439355	Heterochromatin	0	other
Contig142	0	60000	Heterochromatin	0	other
Contig142	60000	121507	Heterochromatin	0	other
Contig142	121508	183015	Heterochromatin	0	other
Contig145	0	49810	Heterochromatin	0	other
Contig145	49811	99622	Heterochromatin	0	other
Contig147	0	46552	Heterochromatin	0	other
Contig147	46553	93105	Heterochromatin	0	other
Contig149	0	49433	Heterochromatin	0	other
Contig149	49434	98868	Heterochromatin	0	other
Contig150	0	56754	Heterochromatin	2	other
Contig150	56755	113509	Heterochromatin	0	other
Contig151	0	47769	Heterochromatin	0	other
Contig157	0	21176	Heterochromatin	6	other
Contig21	0	66968	Heterochromatin	0	other
Contig21	66969	133938	Heterochromatin	0	other
Contig21	133939	200908	Heterochromatin	0	other
Contig31	0	27958	Heterochromatin	0	other
Contig36	0	66600	Heterochromatin	0	other
Contig36	66601	133201	Heterochromatin	0	other
Contig37	0	41805	Heterochromatin	0	other
Contig38	0	74944	Heterochromatin	0	other
Contig38	74945	149889	Heterochromatin	0	other
Contig38	149890	224834	Heterochromatin	0	other
Contig39	0	47561	Heterochromatin	0	other
Contig39	47562	95124	Heterochromatin	0	other
Contig41	0	33639	Heterochromatin	0	other
Contig42	0	52851	Heterochromatin	0	other
Contig43	0	38154	Heterochromatin	0	other
Contig45	0	55038	Heterochromatin	0	other
Contig46	0	72052	Heterochromatin	0	other
Contig47	0	52399	Heterochromatin	0	other
Contig49	0	42125	Heterochromatin	0	other
Contig5	0	89193	Heterochromatin	0	other
Contig5	89194	178388	Heterochromatin	0	other
Contig5	178389	267582	Heterochromatin	0	other
Contig5	267583	356777	Heterochromatin	0	other
Contig5	356778	445971	Heterochromatin	1	other
Contig5	445972	535166	Heterochromatin	0	other
Contig50	0	45159	Heterochromatin	0	other
Contig50	45160	90319	Heterochromatin	0	other
Contig51	0	43300	Heterochromatin	0	other
Contig53	0	52039	Heterochromatin	0	other
Contig54	0	51347	Heterochromatin	0	other
Contig55	0	72375	Heterochromatin	0	other
Contig56	0	39431	Heterochromatin	0	other
Contig57	0	65984	Heterochromatin	0	other
Contig58	0	35216	Heterochromatin	0	other
Contig59	0	64516	Heterochromatin	0	other
Contig61	0	40591	Heterochromatin	0	other
Contig62	0	61736	Heterochromatin	0	other
Contig63	0	34725	Heterochromatin	0	other
Contig64	0	40641	Heterochromatin	0	other
Contig66	0	46486	Heterochromatin	0	other
Contig69	0	37816	Heterochromatin	0	other
Contig72	0	48072	Heterochromatin	0	other
Contig80	0	13218	Heterochromatin	0	other
Contig82	0	77434	Heterochromatin	0	other
Contig82	77435	154869	Heterochromatin	0	other
Contig82	154870	232305	Heterochromatin	0	other
Contig83	0	15769	Heterochromatin	0	other
Contig86	0	30087	Heterochromatin	0	other
Contig87	0	13052	Heterochromatin	0	other
Contig9	0	78646	Heterochromatin	0	other
Contig9	78647	157293	Heterochromatin	0	other
Contig9	157294	235940	Heterochromatin	0	other
Contig9	235941	314587	Heterochromatin	0	other
Contig9	314588	393235	Heterochromatin	0	other
Contig90	0	32831	Heterochromatin	0	other
Contig92	0	25251	Heterochromatin	0	other
Contig93	0	19945	Heterochromatin	0	other
Contig94	0	12855	Heterochromatin	0	other
Contig95	0	17404	Heterochromatin	0	other
Contig96	0	19727	Heterochromatin	0	other
Contig98	0	7989	Heterochromatin	0	other
Contig99	0	21056	Heterochromatin	0	other
Rsp_2	0	25308	Heterochromatin	0	other
X_1	0	61899	Heterochromatin	0	other
X_1	61900	123800	Heterochromatin	0	other
X_10	0	57919	Heterochromatin	1	other
X_10	57920	115839	Heterochromatin	2	other
X3X4_6_D1712_2	0	67988	Heterochromatin	0	other
X_7	340031	418646	Heterochromatin	0	other
X_7	418647	497262	Heterochromatin	1	other
X_7	497263	575878	Heterochromatin	0	other
X_7	575879	654494	Heterochromatin	1	other
X_7	654495	733110	Heterochromatin	0	other
X_9	0	35571	Heterochromatin	0	other
Y_Contig10	0	79218	Heterochromatin	0	Y
Y_Contig10	79219	158437	Heterochromatin	0	Y
Y_Contig10	158438	237657	Heterochromatin	0	Y
Y_Contig10	237658	316876	Heterochromatin	0	Y
Y_Contig10	316877	396096	Heterochromatin	0	Y
Y_Contig100	0	6306	Heterochromatin	0	Y
Y_Contig104	0	83074	Heterochromatin	0	Y
Y_Contig104	83075	166149	Heterochromatin	0	Y
Y_Contig104	166150	249224	Heterochromatin	0	Y
Y_Contig104	249225	332299	Heterochromatin	0	Y
Y_Contig104	332300	415375	Heterochromatin	0	Y
Y_Contig106	0	59005	Heterochromatin	0	Y
Y_Contig108	0	42663	Heterochromatin	0	Y
Y_Contig109	0	38313	Heterochromatin	0	Y
Y_Contig113	0	50367	Heterochromatin	0	Y
Y_Contig122	0	59453	Heterochromatin	0	Y
Y_Contig124	0	71252	Heterochromatin	0	Y
Y_Contig125	0	33888	Heterochromatin	0	Y
Y_Contig126	0	56127	Heterochromatin	0	Y
Y_Contig127	0	60823	Heterochromatin	0	Y
Y_Contig130	0	70942	Heterochromatin	0	Y
Y_Contig132	0	23371	Heterochromatin	0	Y
Y_Contig14	0	79769	Heterochromatin	0	Y
Y_Contig14	79770	159540	Heterochromatin	0	Y
Y_Contig14	159541	239311	Heterochromatin	0	Y
Y_Contig140	0	89557	Heterochromatin	0	Y
Y_Contig140	89558	179116	Heterochromatin	0	Y
Y_Contig140	179117	268674	Heterochromatin	0	Y
Y_Contig140	268675	358233	Heterochromatin	0	Y
Y_Contig140	358234	447791	Heterochromatin	0	Y
Y_Contig140	447792	537350	Heterochromatin	0	Y
Y_Contig140	537351	626908	Heterochromatin	0	Y
Y_Contig140	626909	716467	Heterochromatin	0	Y
Y_Contig141	0	63594	Heterochromatin	0	Y
Y_Contig141	63595	127189	Heterochromatin	0	Y
Y_Contig141	127190	190784	Heterochromatin	0	Y
Y_Contig143	0	83747	Heterochromatin	0	Y
Y_Contig17	0	83376	Heterochromatin	0	Y
Y_Contig17	83377	166754	Heterochromatin	0	Y
Y_Contig17	166755	250131	Heterochromatin	0	Y
Y_Contig17	250132	333509	Heterochromatin	0	Y
Y_Contig17	333510	416887	Heterochromatin	0	Y
Y_Contig2	0	84272	Heterochromatin	0	Y
Y_Contig2	84273	168545	Heterochromatin	0	Y
Y_Contig2	168546	252819	Heterochromatin	0	Y
Y_Contig2	252820	337092	Heterochromatin	0	Y
Y_Contig2	337093	421366	Heterochromatin	0	Y
Y_Contig2	421367	505639	Heterochromatin	0	Y
Y_Contig2	505640	589912	Heterochromatin	0	Y
Y_Contig2	589913	674186	Heterochromatin	0	Y
Y_Contig2	674187	758459	Heterochromatin	0	Y
Y_Contig2	758460	842733	Heterochromatin	0	Y
Y_Contig2	842734	927006	Heterochromatin	0	Y
Y_Contig2	927007	1011280	Heterochromatin	0	Y
Y_Contig20	0	84591	Heterochromatin	0	Y
Y_Contig20	84592	169184	Heterochromatin	0	Y
Y_Contig20	169185	253776	Heterochromatin	0	Y
Y_Contig20	253777	338369	Heterochromatin	0	Y
Y_Contig22	0	78896	Heterochromatin	0	Y
Y_Contig22	78897	157794	Heterochromatin	0	Y
Y_Contig23	0	63248	Heterochromatin	0	Y
Y_Contig23	63249	126497	Heterochromatin	0	Y
Y_Contig23	126498	189747	Heterochromatin	0	Y
Y_Contig28	0	78955	Heterochromatin	0	Y
Y_Contig28	78956	157911	Heterochromatin	0	Y
Y_Contig29	0	61774	Heterochromatin	0	Y
Y_Contig29	61775	123550	Heterochromatin	0	Y
Y_Contig32	0	50581	Heterochromatin	0	Y
Y_Contig33	0	86938	Heterochromatin	0	Y
Y_Contig33	86939	173877	Heterochromatin	0	Y
Y_Contig33	173878	260816	Heterochromatin	0	Y
Y_Contig34	0	46632	Heterochromatin	0	Y
Y_Contig34	46633	93265	Heterochromatin	0	Y
Y_Contig35	0	62128	Heterochromatin	0	Y
Y_Contig35	62129	124257	Heterochromatin	0	Y
Y_Contig35	124258	186386	Heterochromatin	0	Y
Y_Contig4	0	80543	Heterochromatin	0	Y
Y_Contig4	80544	161088	Heterochromatin	0	Y
Y_Contig4	161089	241632	Heterochromatin	0	Y
Y_Contig4	241633	322177	Heterochromatin	0	Y
Y_Contig4	322178	402722	Heterochromatin	0	Y
Y_Contig4	402723	483266	Heterochromatin	0	Y
Y_Contig4	483267	563811	Heterochromatin	0	Y
Y_Contig4	563812	644356	Heterochromatin	0	Y
Y_Contig40	0	37260	Heterochromatin	0	Y
Y_Contig44	0	35218	Heterochromatin	0	Y
Y_Contig48	0	48393	Heterochromatin	0	Y
Y_Contig52	0	39424	Heterochromatin	0	Y
Y_Contig6	0	76390	Heterochromatin	0	Y
Y_Contig6	76391	152782	Heterochromatin	0	Y
Y_Contig6	152783	229174	Heterochromatin	0	Y
Y_Contig6	229175	305566	Heterochromatin	0	Y
Y_Contig6	305567	381958	Heterochromatin	0	Y
Y_Contig6	381959	458350	Heterochromatin	0	Y
Y_Contig65	0	52166	Heterochromatin	0	Y
Y_Contig68	0	18332	Heterochromatin	0	Y
Y_Contig70	0	28820	Heterochromatin	0	Y
Y_Contig71	0	18047	Heterochromatin	0	Y
Y_Contig73	0	58927	Heterochromatin	0	Y
Y_Contig74	0	46327	Heterochromatin	0	Y
Y_Contig74	46328	92656	Heterochromatin	0	Y
Y_Contig75	0	62633	Heterochromatin	0	Y
Y_Contig77	0	53650	Heterochromatin	0	Y
Y_Contig77	53651	107302	Heterochromatin	0	Y
Y_Contig78	0	74813	Heterochromatin	0	Y
Y_Contig81	0	32099	Heterochromatin	0	Y
Y_Contig88	0	41475	Heterochromatin	0	Y
Y_Contig89	0	25792	Heterochromatin	0	Y
Y_Contig91	0	37888	Heterochromatin	0	Y
